"ano","mês","dia","mean(Direcao.Vento)","mean(Veloc.Vento)","mean(Precip.acumulada)","mean(Temp.Ar)","mean(Ponto.Orvalho)","max(Temp.minima)","max(Temp.maxima)","mean(Umidade.Ar)"
"662",2016,11,23,107.5,1.925,2.125,23.2375,21.025,21.2,31.8,87.25
"663",2016,11,24,192.5,1.9875,0.625,24.4125,22.025,23,24.1,86.75
"664",2016,11,25,150,3.775,0.5,24.725,21.3375,23.2,26.8,81.5
"665",2016,11,26,137.5,0.95,0,24.4125,20.4625,21.1,26.7,79.5
"666",2016,11,27,105.714285714286,3.45714285714286,0,25.4142857142857,19.9285714285714,23.8,0,71.8571428571429
"667",2016,11,28,52.5,3.7375,0,25.7,20.8,22,27.4,74.875
"668",2016,11,29,105,5.6625,0,27.5125,22.6625,24.3,29.6,75.875
"669",2016,11,30,175.714285714286,4.12857142857143,0.857142857142857,24.4142857142857,22.0714285714286,23.9,0,86.5714285714286
"670",2016,12,1,130,4.11666666666667,0,23.45,18.5166666666667,21.8,25.4,74.3333333333333
"671",2016,12,2,137.5,4.175,0,23.4125,19.1875,21.1,27,77.125
"672",2016,12,3,98.3333333333333,1.8,0.5,23.2166666666667,21.1166666666667,21.2,26.3,88.5
"673",2016,12,4,206.25,3.9,0,26.0375,22.475,23.9,27.9,80.75
"674",2016,12,5,138.571428571429,5.21428571428571,2.57142857142857,26.4571428571429,23.8571428571429,23.9,30.2,85.5714285714286
"675",2016,12,6,91.25,1.75,0.125,25.225,21.7625,23.3,0,81.25
"676",2016,12,7,108.571428571429,2.85714285714286,0,26.4285714285714,21.4285714285714,24.1,27.4,74.4285714285714
"677",2016,12,8,40,2.58571428571429,0,26.8142857142857,24.2142857142857,24.4,29.8,86
"678",2016,12,9,21.25,5.0875,0,28.025,23.425,24.7,30.8,76.5
"679",2016,12,10,157.5,3.275,1,26.2125,23.5625,24.4,33.5,85.5
"680",2016,12,11,50,2.775,0.25,27.8125,23.45,25.2,30.8,77.625
"681",2016,12,12,103.75,1.9875,0.5,27.375,23.85,24.4,33.5,81.75
"682",2016,12,13,56.25,4.875,0,28.4375,24.1625,26.1,32.4,78
"683",2016,12,14,145,6.8125,0,28,23.2875,25.7,32.9,76
"684",2016,12,15,130,8,0,22.675,20.9375,24.9,32.2,64.375
"685",2016,12,16,126.25,3.65,0.25,22.4625,18.7625,20.8,29.2,79.625
"686",2016,12,17,168,1.94,8.8,23.3,20.54,21.1,26,85.4
"687",2016,12,18,94.2857142857143,2.2,3.14285714285714,25.4428571428571,21.8428571428571,22.4,0,81.7142857142857
"688",2016,12,19,105,2.625,0.25,25.0125,22.2875,22.3,29.3,85.25
"689",2016,12,20,138.75,2.55,0,25.3125,22.25,21.7,28.2,83.625
"690",2016,12,21,147.142857142857,2.55714285714286,0.428571428571429,25.2,22.5,22,0,85.5714285714286
"691",2016,12,22,71.25,3.925,0.375,26.9,23.1125,22.7,29.8,80.75
"692",2016,12,23,110,3.6,0,26.6875,22.4125,22.7,31.4,78.5
"693",2016,12,24,77.5,4.8875,0,27.525,22.05,24.1,30.4,72.75
"694",2016,12,25,150,4.6375,0,28.7,22.55,25.5,31.3,70.625
"695",2016,12,26,70,5.15,0,28.475,22.8625,24.5,33.8,72.375
"696",2016,12,27,153.75,5.55,0,28.1875,22.5875,25,32.8,72.375
"697",2016,12,28,113.75,6.0625,0,28.5125,22.5125,25.7,32.6,70.5
"698",2016,12,29,28.75,6.625,0,28.8625,22.0875,25.4,33.2,67.875
"699",2016,12,30,30,6.5625,0,28.625,21.4875,25,34.9,66.5
"700",2016,12,31,153.75,5.1,0,24.3375,21.7125,25,34,62.25
"701",2017,1,1,105,5.7875,0,28.35,21.425,24.8,33.1,67.375
"702",2017,1,2,73.75,5.975,0,28.5125,21.5375,25.2,33.3,66.875
"703",2017,1,3,68.75,5.3375,0,29,21.8375,25.7,33.7,66.5
"704",2017,1,4,113.75,5.675,0,28.0625,22.075,25.4,33.9,70.75
"705",2017,1,5,67.5,6.375,0,28.25,21.925,24.3,32.4,69.25
"706",2017,1,6,115,6.1125,0,28.55,21.3,25.5,33.5,65.875
"707",2017,1,7,157.5,5.6,0,28.25,21.0625,25.3,32.6,66.625
"708",2017,1,8,27.5,5.475,0,27.8,21.3,24.2,33.5,68.75
"709",2017,1,9,195,6,0,28.1375,20.925,25.3,32.2,66.125
"710",2017,1,10,233.75,6.3,0,28.4375,20.8875,25.6,32.6,64.5
"711",2017,1,11,116.25,6.9,0,28.325,22.0375,25.6,34.4,69.25
"712",2017,1,12,41.25,5.6625,0.625,28.05,22.7625,24.3,32.6,73.375
"713",2017,1,13,111.25,4.1625,4,26.4625,23.05,23.6,32.8,82.5
"714",2017,1,14,28.75,5.525,0,27.7,22.2875,25.4,31.4,73.5
"715",2017,1,15,147.5,4.225,0,27.3375,22.475,25.5,32.3,75.5
"716",2017,1,16,108.75,5.0125,0,27.75,21.95,25.3,30.3,71.5
"717",2017,1,17,113.75,4.1875,0,27.025,21.7,23,31,73.625
"718",2017,1,18,122.857142857143,4.85714285714286,0,27.6714285714286,21.1571428571429,23.4,0,68.8571428571429
"719",2017,1,19,196.25,4.9625,0,27.425,21.2625,23,31.7,69.875
"720",2017,1,20,147.5,3.975,0,27.05,21.1375,22.4,32.1,71.75
"721",2017,1,21,181.25,3.15,0,27.3625,22,23.2,31.6,73.75
"722",2017,1,22,108.75,3.725,0,26.8875,21.4625,22.2,31.9,73.75
"723",2017,1,23,161.428571428571,3.44285714285714,0,26.8714285714286,22.2,22.4,32,76.8571428571429
"724",2017,1,24,155,4.7625,0,28.3125,22.5375,24.9,32.6,71.75
"725",2017,1,25,26.25,5.275,0,28.175,22.3125,25.3,32.9,71.5
"726",2017,1,26,122.857142857143,6.17142857142857,0,28.3,21.8571428571429,0,32.2,69.2857142857143
"727",2017,1,27,157.5,5.225,0,28.375,21.5375,25.5,34,67.875
"728",2017,1,28,112.5,3.9125,0,27.65,21.9,23.1,33,72.375
"729",2017,1,29,160,2.8875,2.375,27.175,22.7625,23.9,32.6,77.625
"730",2017,1,30,201.25,2.75,0.125,27.2375,23,24.2,31.2,78.375
"731",2017,1,31,205.714285714286,2.7,0,26.8571428571429,21.9714285714286,0,30.3,76
"732",2017,2,1,147.5,2.95,0,26.8625,21.65,22.3,31.2,74.875
"733",2017,2,2,155,4.45,0,28.075,22.5625,24.3,31.7,73.125
"734",2017,2,3,28.75,4.9625,0,28.1,22.975,25.8,32.6,74.5
"735",2017,2,4,180,3.4,0,26.3625,23.15,23.2,32.5,83.25
"736",2017,2,5,192.5,4.05,0.375,27.175,23,24.9,31.5,78.375
"737",2017,2,6,150,4.7625,0.125,27.8125,22.2375,26.1,32.3,72.375
"738",2017,2,7,72.5,4.7,0.375,27.1625,22.85,24.1,30.7,77.75
"739",2017,2,8,101.428571428571,2.5,0,26.7428571428571,22.0857142857143,24.4,0,76.4285714285714
"740",2017,2,9,245,2.55,0.625,24.8375,22.425,23.2,31.8,86.625
"741",2017,2,10,152.5,2.7,0.125,26.3625,21.875,22.3,27.5,78.375
"742",2017,2,11,140,3.475,0,26.475,22.0875,22.5,31,78.375
"743",2017,2,12,108.75,2.6875,0,26.7625,22.2,22.9,31.6,77.375
"744",2017,2,13,146.25,3.275,0.375,26.7375,22.025,23,31.4,76.875
"745",2017,2,14,215,2.3625,2.625,26.2625,22.675,23,31.1,81.625
"746",2017,2,15,220,2.375,1.625,26.5375,23.1875,23.5,30.5,82.25
"747",2017,2,16,236.25,2.95,0,26.3,23.1875,22.9,30.3,83.625
"748",2017,2,17,161.25,2.8,0.5,27.3,22.5375,23.1,30.5,77.25
"749",2017,2,18,148.571428571429,3.14285714285714,0,27.2857142857143,22.6,0,32.2,77
"750",2017,2,19,188.75,3.025,0,26.4875,22.55,22.6,32.2,80
"751",2017,2,20,198.571428571429,2.92857142857143,0.714285714285714,27.1285714285714,22.4142857142857,22.6,0,76.5714285714286
"752",2017,2,21,163.75,2.2375,0.875,25.8,22.175,23.1,30.4,81
"753",2017,2,22,225,2.4875,0.5,25.7,22.3,22.2,31,82.25
"754",2017,2,23,222.5,2.55,0.125,26.8125,22.6,22.9,30.7,78.875
"755",2017,2,24,141.25,4.325,0,27.8,22.525,23.3,30.9,74.75
"756",2017,2,25,71.25,5.2125,0,28.475,22.45,25.3,33.5,71.125
"757",2017,2,26,148.75,4.5625,0,28.0625,22.075,23.8,0,71.125
"758",2017,2,27,142.5,4.3625,0,28.0125,22.275,23.5,32.9,72.75
"759",2017,2,28,22.5,5.0125,0,28.925,22.9,26.1,33.7,71.25
"760",2017,3,1,106.25,4.5,0,28.7625,21.9875,26.3,34.6,67.875
"761",2017,3,2,115,5.975,0,28.95,21.775,25.6,33.7,67.125
"762",2017,3,3,156.25,4.7625,0,28.3125,21.775,24.8,34.4,69
"763",2017,3,4,152.5,4.9625,0,28.1125,21.575,23.7,33.3,68.875
"764",2017,3,5,22.5,5.925,0,29.2,21.375,25.5,32.9,64.25
"765",2017,3,6,31.25,6.4875,0,29.425,21.925,26,35.2,65.625
"766",2017,3,7,75,3.68333333333333,0,28.6,22.0666666666667,24.8,35.7,69.5
"767",2017,3,8,190,2.71428571428571,0,28.4428571428571,22.2285714285714,0,0,69.8571428571429
"768",2017,3,9,215,2.3,1.5,27.55,22.825,24.5,32.6,76.25
"769",2017,3,10,141.25,3.975,1.375,27.85,22.225,23.8,33,73.375
"770",2017,3,11,188.75,3.9375,0,27.4625,21.8375,22.5,33.1,72.625
"771",2017,3,12,182.5,3.5125,0,27.5125,22.1875,22.8,32.3,74.125
"772",2017,3,13,141.25,4.3125,0,27.8375,21.825,22.8,32.5,71.75
"773",2017,3,14,196.25,3.4,0,27.6625,21.8,23.5,34.2,72.625
"774",2017,3,15,212.5,2.825,0.75,26.5375,22.45,23.1,32.4,79
"775",2017,3,16,215,2.3625,0.625,26.675,22.75,23.3,30.5,80.25
"776",2017,3,17,177.5,4.0375,0,27.6,22.3,22.7,31.3,74.75
"777",2017,3,18,205,3.975,0,27.2625,22.55,24.1,34.4,75.5
"778",2017,3,19,235.714285714286,4.21428571428571,0,26.6285714285714,22.5714285714286,23.9,30.9,79
"779",2017,3,20,187.5,4.0375,1,24.85,21.3625,23.2,31.1,81.25
"780",2017,3,21,212.5,5.35,0.875,25.425,18.35,20.8,28.6,66.25
"781",2017,3,22,210,5.4625,0,26.3375,19.525,23.2,31.7,67
"782",2017,3,23,227.5,4.625,0.625,25.1125,19.725,21,30.8,73.25
"783",2017,3,24,227.5,3.6125,0,25.225,20.1375,21.4,28.7,73.75
"784",2017,3,25,202.5,3.0875,0.25,26.875,22.0375,23.1,28.2,75.75
"785",2017,3,26,196.25,2.95,0,26.025,21.975,22.3,30.9,79.5
"786",2017,3,27,241.25,2.5125,0.25,26.2625,20.9625,24.2,29.6,72.75
"787",2017,3,28,247.142857142857,2.87142857142857,0.857142857142857,24.0714285714286,20.6571428571429,23.5,0,81.4285714285714
"788",2017,3,29,241.25,4.7625,1.25,24.9125,19.6375,21.1,26.9,74.125
"789",2017,3,30,210,5.3375,0,25.4125,17.8375,21.3,30.3,63.875
"790",2017,3,31,210,4,0,24.9875,19.025,22.2,28.9,70.375
"791",2017,4,1,186.25,3.2375,2.25,24.025,18.35,20.2,28.6,72.125
"792",2017,4,2,227.5,2.375,0,24.375,19.5375,20,27.8,75.625
"793",2017,4,3,156.25,2.825,0,24.7875,20.35,0,28.2,77.375
"794",2017,4,4,243.75,2.35,0,25.275,20.2875,20.3,28.3,74.625
"795",2017,4,5,200,3.275,0,26.6125,20.4875,22.1,30.1,70.5
"796",2017,4,6,185,4.4375,0,28.075,22.5625,23.2,31.2,73.5
"797",2017,4,7,25,5.0125,0,28.65,22.3625,25.1,33.7,70
"798",2017,4,8,151.25,3.7875,0,27.9875,22.15,23.3,33.9,71.625
"799",2017,4,9,226.25,2.5,0,26.875,21.3125,22.2,0,73.375
"800",2017,4,10,257.5,2.625,0,26.65,22.2375,24.1,32.6,77.25
"801",2017,4,11,166.25,2.5,0.75,26.675,22.9125,24.5,30.3,80.75
"802",2017,4,12,164.285714285714,1.68571428571429,0,27.2857142857143,21.7142857142857,22.8,0,73.5714285714286
"803",2017,4,13,220,3.425,0.125,24.8875,21.8875,23.4,32.1,83.875
"804",2017,4,14,202.5,3.225,0.5,24.65,21.35,22.6,27.7,82.25
"805",2017,4,15,232.5,2.5875,0.125,25.15,21.175,22.5,26.2,79.5
"806",2017,4,16,176.25,1.9125,0,25.7875,20.275,20.9,28.7,72.625
"807",2017,4,17,217.5,3.1375,0,25.5625,21.2625,20.9,29.7,77.875
"808",2017,4,18,208.75,5.2125,0,25.7875,19.4625,24.4,31.8,68.625
"809",2017,4,19,218.75,4.8,0.375,23.2875,19.3875,20.4,27.4,78.875
"810",2017,4,20,230,2.425,1,22.9,18.4,19.3,25,77.375
"811",2017,4,21,157.5,2.5625,0,24.8125,18.0375,19.9,27.5,68.375
"812",2017,4,22,141.25,2.825,0,26.475,19.4875,20.6,30.5,67.625
"813",2017,4,23,230,4.8875,0,24.2625,19.8,23.1,35.3,76.5
"814",2017,4,24,200,4.175,0.25,23.775,20.4875,22.2,25.4,81.875
"815",2017,4,25,217.5,2.275,0.25,24.2625,20.5875,21.7,26.7,80.125
"816",2017,4,26,106.25,2.9625,0,25.6375,21.1,20.9,27.2,77.875
"817",2017,4,27,166.25,3.2125,0,27.5875,22.7125,23.5,31.2,76.25
"818",2017,4,28,208.75,5.675,0.75,24.8625,20.9375,24.6,33.8,79.125
"819",2017,4,29,216.25,4.95,0.75,22.4875,19.3375,21.1,27.2,82.375
"820",2017,4,30,208.75,5.0625,0.375,23.1875,18.3625,21.2,24.9,75.125
"821",2017,5,1,216.25,4.6375,0.5,23.9,18.3875,21.2,27.2,72.125
"822",2017,5,2,211.25,3.4,0,24.5,17.55,22,27.7,66.25
"823",2017,5,3,195,2.8375,0,22.4375,17.9125,18.6,26.5,76.5
"824",2017,5,4,180,2.1125,0,24.1375,19.9875,20.4,27.1,78.25
"825",2017,5,5,191.25,2.3,0,24.15,19.5375,18.6,28.6,77
"826",2017,5,6,186.25,2.375,0,24.725,20.775,20,29.9,80.125
"827",2017,5,7,203.75,2.3,2,23.65,20.5875,21.7,31.3,83.625
"828",2017,5,8,166.666666666667,2.65,0,23.75,20.1666666666667,0,26,81
"829",2017,5,9,256.25,2.1,0,24.2375,20.5,20.3,26.9,80.625
"830",2017,5,10,241.428571428571,3.67142857142857,0,24.2714285714286,20.8,20,0,81.4285714285714
"831",2017,5,11,226.25,5.1375,0,24.7625,18.3375,21.8,28.9,68.25
"832",2017,5,12,218.75,4.55,0,22.6375,16.6375,19.7,29,69.25
"833",2017,5,13,205,2.8125,0,22.25,15.8875,16.9,25.5,69
"834",2017,5,14,288.571428571429,3.07142857142857,0,24.9142857142857,16.3571428571429,16.8,0,63.7142857142857
"835",2017,5,15,213.75,4.175,0,25.525,19.45,23.6,32.9,69.375
"836",2017,5,16,210,4.825,0,24.55,16.9625,22.7,27.4,63
"837",2017,5,17,241.25,3.3375,0.375,22.35,17.7375,19.8,27,76.25
"838",2017,5,18,231.25,2.85,0.25,21.325,18.075,19.9,25.3,81.875
"839",2017,5,19,232.5,1.8625,0,20.575,17.9375,18.9,24.4,85.25
"840",2017,5,20,90,3.025,1.25,22,19.4625,19.7,22.7,85.875
"841",2017,5,21,128.75,4.175,9.5,22.225,21.05,21.7,26.1,92.875
"842",2017,5,22,71.25,3.075,6.875,22.475,21.2375,21.6,22.6,92.75
"843",2017,5,23,148.75,3.2875,3.625,23.1875,19.8375,21.3,24,82
"844",2017,5,24,176.25,2.175,3.125,22.1625,20.4125,20.8,25.3,89.75
"845",2017,5,25,275.714285714286,1.88571428571429,5,22.5857142857143,20.2714285714286,21.1,23.4,87.4285714285714
"846",2017,5,26,176.25,1.975,0.125,22.1375,19.1125,19.1,25.7,83.75
"847",2017,5,27,143.75,1.7125,0,23.1375,19.975,20.5,27.4,83
"848",2017,5,28,218.75,2.225,0,22.775,18.9625,18.2,26.6,80.5
"849",2017,5,29,170,2.1,0,22.7875,18.9375,17.8,27.9,80.25
"850",2017,5,30,241.25,2.525,0,23.35,18.4625,18,27.6,76.375
"851",2017,5,31,232.5,2.1,0,22.7375,19.1375,18.9,29.1,80.75
"852",2017,6,1,138.75,3.425,0,24.15,19.875,18.5,27.1,78.375
"853",2017,6,2,125,4.75,0,25.2125,20.7625,22.6,30.6,76.625
"854",2017,6,3,198.75,4.425,0,23.5875,17.4125,22.4,30.4,68.375
"855",2017,6,4,197.5,3.075,0,24.1125,20.2,21.4,25.8,79.125
"856",2017,6,5,25,5.1875,0,25.525,20.7375,23.3,28.4,75.375
"857",2017,6,6,65,3.9125,0,24.875,19.8,19.3,29.9,74.5
"858",2017,6,7,112.857142857143,2.8,0,25.2857142857143,20.3857142857143,20.6,0,75.4285714285714
"859",2017,6,8,26.25,5.475,0,25.9125,20.9625,23,31.5,74.875
"860",2017,6,9,21.25,5.2875,0,26.575,21.05,22.6,31.8,72.625
"861",2017,6,10,146.25,5.3375,0,23.5125,19.75,23,32,79.875
"862",2017,6,11,191.25,2.1125,0,21.8625,18,19.7,24,78.75
"863",2017,6,12,141.25,2.3625,0,23.4125,20.8,19,24.7,86.375
"864",2017,6,13,142.5,3.1375,0,24.4375,21.7125,20.8,29.2,85.5
"865",2017,6,14,123.75,3.4125,0,25.0125,21.2625,20.5,28.3,80.625
"866",2017,6,15,204.285714285714,5.72857142857143,2.85714285714286,23.2285714285714,19.1571428571429,21.9,29.2,78
"867",2017,6,16,207.5,3.8625,0,22.275,19.075,18.3,25.6,82.375
"868",2017,6,17,180,1.9875,0,22.15,19.1625,18,25.8,85
"869",2017,6,18,211.25,2.625,0,22.9,20.025,17.6,27.2,85.25
"870",2017,6,19,212.5,2.8375,0,22.925,18.7875,17.6,28.6,80
"871",2017,6,20,196.25,1.6125,0,22.2375,17.775,16.5,29.6,78
"872",2017,6,21,262.857142857143,3.01428571428571,0,21.0428571428571,18.9,17.9,0,88.1428571428571
"873",2017,6,22,220,3.0625,2,21.6625,19.925,18.4,24.6,90.375
"874",2017,6,23,180,2.625,1.625,21.8,20.1875,19.5,25.8,91
"875",2017,6,24,195,3.8,2,22.425,18.8875,19.5,25.3,82.25
"876",2017,6,25,197.5,3.9375,2.25,21.5875,18.725,18.9,25.7,84.5
"877",2017,6,26,141.428571428571,4.02857142857143,3,22.8285714285714,18.5285714285714,0,26.3,77.5714285714286
"878",2017,6,27,201.25,2.45,4.375,20.5375,19.7125,19.9,25.5,95.125
"879",2017,6,28,182.5,2.1875,7.375,21.8875,19.3875,17.6,21.2,87
"880",2017,6,29,236.25,2.125,0,21.6375,19.125,18.4,25.5,86.375
"881",2017,6,30,221.25,2.05,0,22.25,18.95,18.2,25.3,83.125
"882",2017,7,1,223.75,2.0375,0,21.3375,17.9,16.5,27.2,82.75
"883",2017,7,2,208.75,6.2375,0.5,21.4875,17.1875,19.2,27.3,76.875
"884",2017,7,3,224.285714285714,5.94285714285714,0.428571428571429,18.0857142857143,14.6428571428571,16.9,0,80.7142857142857
"885",2017,7,4,210,3.81428571428571,2,18.8142857142857,14.5571428571429,14.9,0,77.1428571428571
"886",2017,7,5,187.142857142857,2.64285714285714,2.71428571428571,19.9857142857143,16.7142857142857,16.2,0,83.2857142857143
"887",2017,7,6,193.75,2.4125,2.125,19.9625,18,17,24.3,89.25
"888",2017,7,7,255,3.275,0.75,20.425,17.9375,17.1,23.8,86.625
"889",2017,7,8,212.5,3.1625,1.375,21.1375,18.175,17.8,24.5,84.125
"890",2017,7,9,250,2.05,1,19.4666666666667,18.95,0,24.4,96.8333333333333
"891",2017,7,10,207.5,1.9125,1,20.85,18.7,17.2,24.1,88.75
"892",2017,7,11,263.75,1.3875,4.625,20.7,20.025,19.3,26,96
"893",2017,7,12,200,1.91428571428571,1.42857142857143,21.3142857142857,18.7,17.3,0,86.1428571428571
"894",2017,7,13,158.75,1.85,0.875,21.1125,19.0375,18.6,24.9,88.75
"895",2017,7,14,262.5,1.775,1.875,19.875,17.9625,17.2,24.4,89.625
"896",2017,7,15,211.25,2.625,0.75,20.2375,17.725,17.4,24,87
"897",2017,7,16,323.75,2,0.75,19.9875,18.925,17.7,25.3,93.75
"898",2017,7,17,152.5,2.3,0.25,21.7875,19.0375,18.7,23.1,85.625
"899",2017,7,18,58.75,2.625,0,22.05,17.0125,16.7,25.8,75.375
"900",2017,7,19,223.75,4.375,3,20.7875,17.3375,18.2,27.5,81
"901",2017,7,20,198.75,4.6875,0,20.925,17.1375,19.3,23.9,79
"902",2017,7,21,223.75,2.6375,0,20.375,17.5875,16.4,24,85
"903",2017,7,22,257.5,2.6125,0,21.3875,18.875,17,24.4,86.625
"904",2017,7,23,251.25,3.025,0,20.75,18.225,16.1,26.6,86.25
"905",2017,7,24,220,2.375,1,20.4,19.1,16.9,25.1,92.75
"906",2017,7,25,132.5,1.275,2.125,21.225,19.4375,18.1,24.2,90.375
"907",2017,7,26,212.5,1.775,0,20.6875,18.0875,16.9,25.6,86.625
"908",2017,7,27,176.666666666667,2.55,0,19.5,17.0833333333333,15.8,0,87.5
"909",2017,7,28,205,3.525,0,21.7125,16.7625,17.4,24.3,74.375
"910",2017,7,29,118.75,3.4875,5.75,20.5625,17.9125,18.5,24.8,85.375
"911",2017,7,30,231.25,2.0125,1.75,18.2875,17.55,16.1,23.8,95.5
"912",2017,7,31,316.25,1.7875,1.25,18.9375,17.175,15.9,21,90.25
"913",2017,8,1,206.25,2.5,0.125,19.325,16.5625,15.3,23,85.375
"914",2017,8,2,68.5714285714286,2.71428571428571,0,21.7428571428571,18.1714285714286,17.5,0,81.2857142857143
"915",2017,8,3,172.5,4.175,0.125,21.7625,18.9625,19.4,26.3,84.25
"916",2017,8,4,185,4.175,0,22.15,18.5625,18.8,24.7,80.625
"917",2017,8,5,213.75,4.8875,0,22.0625,15.4625,18.5,24.5,66.625
"918",2017,8,6,210,5.35714285714286,0,21.0142857142857,14.1571428571429,18.8,0,65.7142857142857
"919",2017,8,7,221.25,2.5875,0,18.475,14.775,14.2,24.3,79.875
"920",2017,8,8,243.75,2.7,0,20.125,14.775,15.6,22.8,73.625
"921",2017,8,9,107.5,4.3875,0,22.7125,16.7125,16.8,25.6,70.75
"922",2017,8,10,135,4.8,0,21.95,17.6375,16.4,29.9,77.375
"923",2017,8,11,215,4.7625,0,21.675,16.65,20,26.5,73.5
"924",2017,8,12,221.25,2.95,0,20.5,16.175,18.2,24.2,77.125
"925",2017,8,13,183.75,2.2875,0,20.425,16.5125,18,22.7,79
"926",2017,8,14,143.75,3.525,0,21.8125,16.4125,18,23.1,71.875
"927",2017,8,15,103.75,2.9375,0,21.3,16.1125,18,25,73.75
"928",2017,8,16,141.25,3.325,0,21.6125,15.85,16.3,25.1,71.625
"929",2017,8,17,181.25,2.5,0,21.3,15.95,15.8,26.5,73
"930",2017,8,18,142.5,2.75,0,22.95,19.075,20.7,27.1,79.25
"931",2017,8,19,181.25,3.2875,0,22.775,18.9,20.4,25.3,79.625
"932",2017,8,20,272.5,4.625,0,23.7875,18.75,20.3,26.2,75.25
"933",2017,8,21,198.75,5.4,0,22.125,19,20.3,29.3,82.75
"934",2017,8,22,203.75,7.1,0,19.5625,16.875,18.2,26.3,84.625
"935",2017,8,23,220,2.88571428571429,0.285714285714286,19.6714285714286,16.3,16.4,0,81.5714285714286
"936",2017,8,24,232.5,2.5125,0.75,19.8125,15.875,17.6,22.7,79.875
"937",2017,8,25,174.285714285714,2.57142857142857,0,19.1571428571429,15.7285714285714,16.4,22.3,81.7142857142857
"938",2017,8,26,180,2.6,2,19.9,16.58,17.5,22.8,82.6
"939",2017,8,27,96.6666666666667,2.73333333333333,0,20.7666666666667,16.0166666666667,17.5,22.5,75.8333333333333
"940",2017,8,28,211.428571428571,1.91428571428571,0,18.7,15.9285714285714,13.7,24.1,85.4285714285714
"941",2017,8,29,157.142857142857,2.05714285714286,0,20.1857142857143,17.2857142857143,15.5,26,84.7142857142857
"942",2017,8,30,71.6666666666667,3.93333333333333,0,22.3,18.1666666666667,16.3,25.6,79
"943",2017,8,31,95,6.43333333333333,0,24.2333333333333,18.5,19.1,27.3,71.5
"944",2017,9,1,197.5,7.15,0,22.0625,18.4375,21.1,29.5,79.875
"945",2017,9,2,208.75,3.6,0.25,20.6,15.325,18.7,23.6,72
"946",2017,9,3,151.25,3.6125,0.125,20.7625,15.5875,17.2,22.6,72.875
"947",2017,9,4,133.333333333333,3.88333333333333,0.833333333333333,21.0833333333333,17.1166666666667,16.9,23.6,78.8333333333333
"948",2017,9,5,210,3.2,0,20.9625,17.15,16.4,24.4,80.5
"949",2017,9,6,107.5,4.3125,0,22.575,18.0375,18.4,25.9,76.5
"950",2017,9,7,167.5,2.5,0,21.85,17.225,16.6,27.4,76.875
"951",2017,9,8,155,2.85,0.375,21.3625,18,17.7,25.7,82
"952",2017,9,9,76.25,2.1125,0,20.875,19.025,18.2,24.9,90
"953",2017,9,10,196.25,4.3125,3.25,22.05,19.725,19.9,25.5,87
"954",2017,9,11,73.75,3.6,0.625,22.0375,17.5875,17.9,24.1,77.625
"955",2017,9,12,210,3.0875,0.5,21.0625,18.225,17.7,26.4,84.75
"956",2017,9,13,186.25,3.075,0.125,21.4125,18.425,17,26,83.875
"957",2017,9,14,63.75,3.35,0,22.5125,18.8875,19.2,25.2,80.75
"958",2017,9,15,155,4.9375,0,23.0125,18.4625,18.6,26,76.5
"959",2017,9,16,126.25,4.0625,0.375,22.425,18.6375,19.7,27,79.875
"960",2017,9,17,78.5714285714286,3.3,1,22.3,19.3857142857143,18.8,0,84.2857142857143
"961",2017,9,18,187.5,3.2,0.125,22.1875,19.1,18.5,26.1,83.5
"962",2017,9,19,116.25,2.9625,1.5,22.0125,19.4375,19.6,26.5,86
"963",2017,9,20,164.285714285714,2.77142857142857,0.285714285714286,21.8,18.9571428571429,19,0,84.7142857142857
"964",2017,9,21,177.5,3.075,0,21.9875,18.275,17.5,24.4,81.75
"965",2017,9,22,103.75,3.475,0,22.35,18.275,18.6,26.8,79.25
"966",2017,9,23,180,3.9875,0,22.6375,18.1125,18.9,26.6,77.25
"967",2017,9,24,136.666666666667,4.36666666666667,0,22.7333333333333,18.2166666666667,19.4,26.6,76.6666666666667
"968",2017,9,25,150,2.78,1,22.22,18.88,19.1,27,81.8
"969",2017,9,26,71.6666666666667,2.05,1.66666666666667,21.95,18.2833333333333,17.2,24.7,80.5
"970",2017,9,27,111.428571428571,3.67142857142857,0.285714285714286,22.0285714285714,19.2,17.9,24.7,84.8571428571429
"971",2017,9,28,107.5,5.2125,0,24.8875,20.425,22.3,26,76.75
"972",2017,9,29,147.5,3.85,0.25,23.825,20.6125,22.1,31.4,82.75
"973",2017,9,30,81.25,4.3125,0,24.2125,20.9625,21.2,26.4,82.875
"974",2017,10,1,65,6.3125,0.25,23.9875,20.525,20.9,27.7,81.5
"975",2017,10,2,110,7.075,0,25.8,20.5625,23,28.2,73.75
"976",2017,10,3,68.75,6.4375,0,25.9,20.7,23.7,31.7,73.75
"977",2017,10,4,135,3.7875,0.25,22.55,20.65,22.1,30.8,89.125
"978",2017,10,5,200,2.95,0.25,22.5625,19.775,20.7,22.3,84.5
"979",2017,10,6,151.25,3.725,0,23.4875,20.1125,19.4,26.1,82.375
"980",2017,10,7,113.75,5.2,0,24.175,19.9125,20.4,27.1,77.625
"981",2017,10,8,40,4.8375,0,24.1375,19.9,21.3,27.6,77.75
"982",2017,10,9,136.666666666667,5.58333333333333,0,24.1833333333333,19.6333333333333,0,27.5,77
"983",2017,10,10,153.75,6.05,0,24.5,19.175,21.5,28.3,73.125
